vek;pohlavie;roky praxe;panas1;panas2;panas3;panas4;panas5;panas6;panas7;panas8;panas9;panas10;panas11;panas12;panas13;panas14;panas15;panas16;panas17;panas18;panas19;panas20;framingpoz_cas;framing pozitivny;framingneg_cas;framing negativny;1cas;1odpoved;1vyhodnotenie;2cas;2odpoved;2vyhodnotenie;3cas;3odpoved;3vyhodnotenie;4cas;4odpoved;4vyhodnotenie;5cas;5odpoved;5vyhodnotenie;6cas;6odpoved;6vyhodnotenie;7cas;7odpoved;7vyhodnotenie;8cas;8odpoved;8vyhodnotenie;9cas;9odpoved;9vyhodnotenie;10cas;10odpoved;10vyhodnotenie;11cas;11odpoved;11vyhodnotenie;12cas;12odpoved;12vyhodnotenie;13cas;13odpoved;13vyhodnotenie;14cas;14odpoved;14vyhodnotenie;15cas;15odpoved;15vyhodnotenie;16cas;16odpoved;16vyhodnotenie;17cas;17odpoved;17vyhodnotenie;18cas;18odpoved;18vyhodnotenie;19cas;19odpoved;19vyhodnotenie;20cas;20odpoved;20vyhodnotenie;21cas;21odpoved;21vyhodnotenie;22cas;22odpoved;22vyhodnotenie;23cas;23odpoved;23vyhodnotenie;24cas;24odpoved;24vyhodnotenie;25cas;25odpoved;25vyhodnotenie;26cas;26odpoved;26vyhodnotenie;27cas;27odpoved;27vyhodnotenie;28cas;28odpoved;28vyhodnotenie;29cas;29odpoved;29vyhodnotenie;30cas;30odpoved;30vyhodnotenie;31cas;31odpoved;31vyhodnotenie;32cas;32odpoved;32vyhodnotenie;33cas;33odpoved;33vyhodnotenie;34cas;34odpoved;34vyhodnotenie;35cas;35odpoved;35vyhodnotenie;36cas;36odpoved;36vyhodnotenie;37cas;37odpoved;37vyhodnotenie;38cas;38odpoved;38vyhodnotenie;39cas;39odpoved;39vyhodnotenie;40cas;40odpoved;40vyhodnotenie;41cas;41odpoved;41vyhodnotenie;42cas;42odpoved;42vyhodnotenie;43cas;43odpoved;43vyhodnotenie;44cas;44odpoved;44vyhodnotenie;45cas;45odpoved;45vyhodnotenie;46cas;46odpoved;46vyhodnotenie;47cas;47odpoved;47vyhodnotenie;48cas;48odpoved;48vyhodnotenie;49cas;49odpoved;49vyhodnotenie;50cas;50odpoved;50vyhodnotenie;51cas;51odpoved;51vyhodnotenie;52cas;52odpoved;52vyhodnotenie;53cas;53odpoved;53vyhodnotenie;54cas;54odpoved;54vyhodnotenie;55cas;55odpoved;55vyhodnotenie;56cas;56odpoved;56vyhodnotenie;57cas;57odpoved;57vyhodnotenie;58cas;58odpoved;58vyhodnotenie;59cas;59odpoved;59vyhodnotenie;60cas;60odpoved;60vyhodnotenie;61cas;61odpoved;61vyhodnotenie;62cas;62odpoved;62vyhodnotenie;63cas;63odpoved;63vyhodnotenie;64cas;64odpoved;64vyhodnotenie;65cas;65odpoved;65vyhodnotenie;66cas;66odpoved;66vyhodnotenie;67cas;67odpoved;67vyhodnotenie;68cas;68odpoved;68vyhodnotenie;69cas;69odpoved;69vyhodnotenie;70cas;70odpoved;70vyhodnotenie;71cas;71odpoved;71vyhodnotenie;72cas;72odpoved;72vyhodnotenie;73cas;73odpoved;73vyhodnotenie;74cas;74odpoved;74vyhodnotenie;75cas;75odpoved;75vyhodnotenie;76cas;76odpoved;76vyhodnotenie;77cas;77odpoved;77vyhodnotenie;78cas;78odpoved;78vyhodnotenie;79cas;79odpoved;79vyhodnotenie;80cas;80odpoved;80vyhodnotenie;81cas;81odpoved;81vyhodnotenie;82cas;82odpoved;82vyhodnotenie;83cas;83odpoved;83vyhodnotenie;84cas;84odpoved;84vyhodnotenie;85cas;85odpoved;85vyhodnotenie;86cas;86odpoved;86vyhodnotenie;87cas;87odpoved;87vyhodnotenie;88cas;88odpoved;88vyhodnotenie;89cas;89odpoved;89vyhodnotenie;90cas;90odpoved;90vyhodnotenie;91cas;91odpoved;91vyhodnotenie;92cas;92odpoved;92vyhodnotenie;93cas;93odpoved;93vyhodnotenie;94cas;94odpoved;94vyhodnotenie;95cas;95odpoved;95vyhodnotenie;96cas;96odpoved;96vyhodnotenie;97cas;97odpoved;97vyhodnotenie;98cas;98odpoved;98vyhodnotenie;99cas;99odpoved;99vyhodnotenie;100cas;100odpoved;100vyhodnotenie;PNS1;PNS2;PNS3;PNS4;PNS5;PNS6;PNS7;PNS8;PNS9;PNS10;PNS11;PNS12;REI1;REI2;REI3;REI4;REI5;REI6;REI7;REI8;REI9;REI10;REI11;REI12;REI13;REI14;REI15;REI16;REI17;REI18;REI19;REI20;REI21;REI22;REI23;REI24;REI25;REI26;REI27;REI28;REI29;REI30;REI31;REI32;REI33;REI34;REI35;REI36;REI37;REI38;REI39;REI40;cislelny kod;nalada

45;M;12;3;2;2;2;3;3;1;1;1;1;1;2;2;2;2;2;1;4;3;1;57798;b;13367;b;23624;green;true;30758;red;true;2704;green;true;5832;red;true;25383;green;true;21775;green;false;13512;red;true;6368;yellow;true;18655;red;true;7448;red;false;22967;green;false;8192;red;false;26327;yellow;false;8431;yellow;true;7104;green;true;6248;red;false;4680;green;true;5952;yellow;false;4135;red;false;8928;yellow;true;7256;yellow;false;13343;yellow;true;21296;green;false;3448;red;false;4951;green;true;8072;red;true;8104;yellow;true;14303;yellow;false;9904;green;true;2728;red;false;4248;green;true;8655;green;false;7320;yellow;false;5176;green;false;2008;green;true;15343;yellow;false;1712;green;true;7528;green;false;10040;yellow;false;1392;green;true;6887;yellow;false;5024;green;false;7096;red;false;2064;red;false;8232;green;false;1696;green;true;5911;green;false;4928;green;false;7904;green;false;3960;red;true;1672;green;true;16471;red;true;1888;green;true;13360;red;true;1288;green;true;13807;red;false;11584;red;true;5616;yellow;true;8439;red;true;6352;red;false;8680;yellow;true;6280;red;false;5247;red;true;3200;yellow;true;1976;green;true;2152;red;false;1584;green;true;8592;yellow;false;2264;red;false;2992;yellow;true;2016;red;true;2967;yellow;true;6920;red;true;1744;red;false;1824;green;true;3264;red;true;5928;yellow;true;2848;red;true;1568;green;true;1792;red;false;1591;green;true;5120;yellow;true;4056;red;true;5640;yellow;true;3392;green;true;3128;red;true;1536;green;true;6919;yellow;true;6864;red;true;1288;green;true;4944;red;true;3000;yellow;true;6496;red;true;2696;red;false;2807;yellow;true;1360;green;true;12128;green;false;12384;red;false;7183;yellow;true;2032;red;true;4;4;1;1;6;3;5;6;6;4;3;1;3;4;3;3;3;4;3;5;3;3;4;4;2;4;3;4;3;4;2;3;3;4;3;6;5;4;3;4;4;2;5;1;4;3;5;4;6;4;3;4;948525;negative
34;M;16;2;1;2;1;1;1;1;1;3;3;1;4;1;2;1;4;4;1;3;1;45725;a;33702;b;10919;green;true;10118;red;true;7728;green;true;4584;red;true;6975;green;true;6088;red;false;9623;red;true;18055;green;false;16471;yellow;false;7535;black;true;5280;green;false;6536;black;true;8319;yellow;false;4080;green;false;3863;green;true;4768;black;true;5152;green;true;12047;green;false;123080;black;true;4696;green;false;6551;red;true;7416;green;false;6655;red;true;6920;black;true;4488;green;true;12343;red;true;8055;green;false;5168;green;false;9121;green;true;2207;black;true;9048;green;true;2416;green;false;2991;red;true;13887;green;false;3608;green;true;8808;red;true;8615;green;true;3792;green;false;8111;red;true;4744;green;true;4888;red;true;3359;green;false;4864;red;false;7784;black;true;3215;green;false;2920;green;true;7072;green;false;4951;red;false;3584;green;false;3056;red;true;3656;green;true;3327;yellow;false;5704;green;true;4560;red;true;3928;green;true;6623;red;false;6144;red;true;7975;green;false;11567;yellow;false;3520;black;true;2712;green;false;2000;black;true;4136;yellow;false;3511;green;false;2448;green;true;1688;black;true;7736;green;true;11143;green;false;1776;black;true;3064;green;false;4319;red;true;2337;green;false;3351;red;true;2560;black;true;4415;green;true;8976;red;true;5983;green;false;9288;red;true;2720;green;true;1912;black;true;4775;green;true;2632;green;false;3304;red;true;3096;green;false;4687;green;true;4744;red;true;4720;green;true;2404;green;false;4171;red;true;13863;green;true;2745;red;true;5335;green;false;4927;red;true;6703;black;true;7160;green;false;2319;green;true;3056;green;false;2392;red;false;2328;green;false;2152;red;true;4;4;5;5;3;6;3;4;6;3;4;6;6;3;4;4;5;3;6;3;6;3;5;4;4;4;4;2;6;3;4;2;5;4;3;1;4;1;6;2;4;3;6;2;5;4;6;3;6;2;6;4;505239;positive
42;F;22;1;1;1;1;1;1;1;1;1;2;2;3;1;2;2;1;3;1;3;1;3448;a;3864;a;3672;green;true;2647;red;true;5168;green;true;3448;red;true;2472;green;true;3176;red;false;9568;red;true;25047;yellow;true;6296;red;true;3168;black;true;4615;yellow;true;1536;black;true;8640;yellow;false;5136;yellow;true;3496;green;true;1807;black;true;2561;green;true;3967;red;true;1720;black;true;5368;yellow;true;5176;red;true;3176;yellow;true;5544;red;true;1591;black;true;1880;green;true;2816;red;true;1768;yellow;true;2776;red;true;4248;green;true;3344;black;true;4192;green;true;2032;yellow;true;2240;red;true;2288;yellow;true;4024;green;true;2159;red;true;2344;green;true;3808;yellow;true;2488;red;true;1544;green;true;2432;red;true;6704;yellow;true;1952;red;false;1960;black;true;9951;yellow;true;3664;green;true;3440;yellow;true;4472;red;false;4208;yellow;true;2384;red;true;2352;green;true;3791;red;true;3720;green;true;3160;red;true;4000;green;true;1768;red;false;11160;yellow;false;8463;yellow;true;4880;red;true;2440;black;true;6544;yellow;true;3032;black;true;8279;yellow;false;5264;yellow;true;4136;green;true;1960;black;true;1536;green;true;3504;red;true;3904;black;true;2912;yellow;true;3344;red;true;3839;yellow;true;6392;red;true;1688;black;true;2160;green;true;8960;red;true;2504;yellow;true;7887;red;true;2928;yellow;false;4617;black;true;1903;green;true;3312;yellow;true;2736;red;true;3536;yellow;true;1248;green;true;5096;red;true;3399;green;true;5672;yellow;true;3800;red;true;5808;green;true;3120;red;true;3215;yellow;true;5128;red;true;2616;black;true;2757;yellow;true;1875;green;true;5576;yellow;true;1576;red;false;1936;yellow;true;2984;red;true;3;4;2;4;3;3;4;6;4;3;4;3;2;5;1;3;3;4;2;4;1;4;1;2;1;4;1;5;1;4;3;5;1;6;1;3;3;3;5;3;1;3;4;2;6;1;3;6;3;5;4;1;798222;positive
41;F;23;2;2;2;3;3;1;1;2;2;3;3;4;1;2;3;3;3;2;2;1;231344;b;45374;b;23024;green;true;53885;red;true;10248;green;true;61221;yellow;false;9864;green;true;20527;red;false;8608;yellow;false;31559;yellow;true;50086;yellow;false;10967;black;true;13664;green;false;5472;black;true;11271;green;false;8624;green;false;9304;green;true;6703;black;true;9024;green;true;16663;yellow;false;7680;black;true;12544;green;false;17039;yellow;false;14679;green;false;24295;yellow;false;4920;black;true;4912;green;true;16447;red;true;42095;green;false;3752;yellow;false;5495;green;true;2864;black;true;2992;green;true;13904;green;false;7040;yellow;false;5583;green;false;2672;green;true;7040;yellow;false;3168;green;true;15671;green;false;6128;yellow;false;3144;green;true;6640;yellow;false;2951;green;false;6424;red;false;1864;black;true;4216;green;false;1514;green;true;3183;green;false;3032;red;false;13416;green;false;6991;yellow;false;9752;green;true;14392;red;true;1991;green;true;5168;yellow;false;4664;green;true;8216;red;false;8631;yellow;false;8824;green;false;10168;yellow;false;3144;black;true;7256;green;false;1695;black;true;6760;green;false;5032;yellow;true;2128;green;true;2904;black;true;2631;green;true;13576;green;false;1520;black;true;7096;green;false;23127;yellow;false;3440;green;false;5967;yellow;false;2040;black;true;5624;green;true;3816;red;true;3632;green;false;3192;yellow;false;2344;green;true;1608;black;true;2428;green;true;8099;green;false;5720;yellow;false;6144;green;false;2104;green;true;8463;yellow;false;2112;green;true;11176;yellow;true;2448;yellow;false;6071;green;true;9744;yellow;false;4536;green;false;7992;red;true;1280;black;true;4407;green;false;2288;green;true;14504;green;false;2160;red;false;74469;yellow;true;3384;yellow;false;6;4;6;6;2;4;6;6;6;3;2;5;3;4;2;3;4;4;4;4;3;4;3;4;3;4;4;5;4;4;3;3;2;6;1;2;4;3;4;3;4;4;5;2;4;4;4;4;3;4;4;3;293488;negative
32;M;12;1;1;1;1;3;1;4;1;2;2;1;2;1;2;1;4;4;1;4;1;6200;a;11407;a;4424;green;true;3288;yellow;false;2152;green;true;3224;green;false;1848;green;true;1376;red;false;1576;red;true;1456;yellow;true;2128;red;true;1504;black;true;1448;yellow;true;2223;black;true;3592;yellow;false;2832;yellow;true;1936;green;true;1488;black;true;1744;green;true;2328;yellow;false;1224;black;true;1656;yellow;true;1760;green;false;3336;yellow;true;2776;green;false;1360;black;true;2984;green;true;1839;red;true;2193;yellow;true;2247;green;false;3512;yellow;false;2128;black;true;4136;yellow;false;1272;yellow;true;1632;green;false;1968;yellow;true;1456;green;true;5800;yellow;false;1896;green;true;10047;yellow;true;2848;green;false;1808;green;true;2080;yellow;false;2120;yellow;true;7008;yellow;false;1648;black;true;3295;yellow;true;4912;yellow;false;1328;yellow;true;1464;red;false;1136;yellow;true;1856;green;false;1568;green;true;1328;yellow;false;1248;green;true;2048;green;false;1800;green;true;1400;red;false;1448;red;true;1200;yellow;true;1168;red;true;3992;black;true;11951;yellow;true;1297;black;true;5935;yellow;false;984;yellow;true;10584;yellow;false;2400;black;true;1528;green;true;2080;green;false;1263;black;true;4192;yellow;true;1320;green;false;1344;yellow;true;2864;green;false;1680;black;true;5936;yellow;false;1288;red;true;3664;yellow;true;3280;green;false;3591;yellow;false;1768;black;true;9216;green;true;1584;yellow;true;2984;green;false;1296;yellow;true;1296;green;true;3024;green;false;2104;green;true;1712;yellow;true;2244;green;false;1844;green;true;3223;green;false;2248;yellow;true;2345;red;true;1319;black;true;1664;yellow;true;2824;yellow;false;2912;yellow;true;1168;red;false;1032;yellow;true;3896;yellow;false;1;4;3;3;1;2;5;1;5;5;2;4;4;2;4;4;3;4;4;5;3;5;4;3;5;5;6;5;6;6;4;3;3;3;2;2;4;3;5;2;4;4;5;5;3;4;3;3;3;4;3;4;466375;negative
30;M;6;4;1;3;1;2;2;1;1;4;3;1;4;1;4;1;5;4;1;3;1;46054;a;34671;b;18407;green;true;38831;red;true;10111;green;true;7136;green;false;9711;green;true;18272;green;false;4280;green;false;4263;red;false;2288;green;false;2440;green;false;3240;red;false;4128;green;false;6120;green;false;2936;green;false;3831;green;true;3136;black;true;2800;green;true;4488;yellow;false;2792;green;false;2888;yellow;true;2320;green;false;10023;yellow;true;3249;green;false;5007;green;false;2048;green;true;1752;green;false;1160;green;false;3328;red;true;3824;green;true;1695;green;false;1768;green;true;1655;green;false;1840;green;false;2520;green;false;1648;green;true;3672;green;false;3288;green;true;928;green;false;1192;green;false;856;green;true;2120;green;false;1280;green;false;2408;green;true;1128;green;false;1127;green;false;1112;green;true;632;green;false;248;green;false;209;green;false;191;green;false;176;green;true;193;green;false;151;green;true;168;green;false;337;green;true;191;green;false;192;green;false;920;green;false;232;green;false;193;green;false;215;green;false;200;green;false;184;green;false;193;green;false;183;green;true;200;green;false;193;green;true;192;green;false;199;green;false;192;green;false;208;green;false;201;green;false;191;green;false;184;green;false;200;green;true;193;green;false;215;green;false;184;green;false;216;green;true;248;green;false;224;green;true;208;green;false;212;green;false;188;green;false;216;green;true;200;green;false;208;green;true;192;green;false;224;green;false;217;green;true;223;green;false;216;green;false;200;green;false;208;green;false;216;green;false;208;green;true;216;green;false;200;green;false;224;green;false;216;green;false;2;1;6;6;1;2;5;3;4;6;5;6;6;2;6;6;3;3;1;6;6;4;4;4;1;1;2;3;6;6;4;6;4;3;6;1;1;4;5;4;3;4;3;4;4;3;3;4;3;3;5;3;111017;negative
54;M;35;2;1;2;1;3;1;1;1;3;3;2;3;1;3;2;4;4;1;3;1;100284;b;43966;b;33143;green;true;20624;red;true;11031;green;true;19322;red;true;13319;green;true;14591;red;false;17344;red;true;18943;yellow;true;26911;yellow;false;31943;red;false;10319;yellow;true;20192;black;true;24063;yellow;false;30239;yellow;true;6679;green;true;8776;black;true;6808;green;true;22863;yellow;false;27263;black;true;52982;yellow;true;25135;red;true;11335;yellow;true;87829;red;true;15047;black;true;8384;green;true;15255;red;true;35030;yellow;true;26055;red;true;10136;yellow;false;5272;black;true;7983;green;true;13176;yellow;true;16463;red;true;13696;yellow;true;9871;green;true;11336;red;true;6815;green;true;14160;yellow;true;12783;red;true;12232;green;true;10056;red;true;11367;yellow;true;10400;red;false;6360;black;true;31830;yellow;true;7296;green;true;8792;yellow;true;6735;red;false;10496;yellow;true;9376;red;true;4983;green;true;10608;red;true;5904;green;true;7360;red;true;12127;green;true;4224;red;false;9640;red;true;9017;yellow;true;11879;red;true;57758;black;true;22967;yellow;true;60134;black;true;25311;red;true;8759;yellow;true;5336;green;true;4624;black;true;4536;green;true;22087;red;true;7848;black;true;5679;yellow;true;10288;red;true;6216;yellow;true;9247;red;true;7688;black;true;5184;green;true;8584;red;true;5447;yellow;true;7208;red;true;8880;yellow;false;13423;black;true;7760;green;true;10008;yellow;true;9759;red;true;6880;yellow;true;4848;green;true;5640;red;true;8591;green;true;5296;yellow;true;5904;red;true;39046;green;true;8968;red;true;8528;yellow;true;5615;red;true;5576;black;true;10912;yellow;true;13471;green;true;4392;yellow;true;6544;red;false;43350;yellow;true;6080;red;true;4;4;5;5;3;5;3;5;5;4;2;3;4;5;5;5;2;3;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5;2;5;5;4;4;5;3;3;4;4;3;5;662935;positive
59;F;33;3;2;2;2;3;1;1;3;1;2;4;4;1;2;2;4;3;1;2;1;3224;a;2696;a;1408;green;true;1671;red;true;1128;green;true;2440;red;true;1184;green;true;2016;yellow;true;1576;red;true;2408;yellow;true;1496;red;true;1144;black;true;3112;yellow;true;1312;black;true;1344;red;true;1344;yellow;true;1185;green;true;1206;black;true;1248;green;true;2408;yellow;false;1376;black;true;1448;yellow;true;1440;red;true;1672;yellow;true;1676;red;true;1148;black;true;1208;green;true;1832;red;true;2504;yellow;true;1360;red;true;1727;green;true;1168;black;true;1496;green;true;1928;yellow;true;1200;red;true;1440;yellow;true;1072;green;true;1120;red;true;1288;green;true;1672;yellow;true;1312;red;true;1464;green;true;2768;red;true;1184;yellow;true;2464;red;true;1375;black;true;1208;yellow;true;1248;green;true;1656;yellow;true;920;yellow;true;1233;yellow;true;1135;red;true;1048;green;true;1232;red;true;1096;green;true;1752;yellow;false;2632;green;true;1552;yellow;true;1656;red;true;2424;yellow;true;2616;red;true;1159;black;true;2512;yellow;true;1224;black;true;1848;red;true;1520;yellow;true;1176;green;true;1344;black;true;1456;green;true;1456;yellow;false;1168;black;true;1656;yellow;true;1295;red;true;1689;yellow;true;1767;red;true;1032;black;true;1240;green;true;2656;red;true;1592;yellow;true;1440;red;true;944;yellow;false;2624;black;true;1160;green;true;2320;yellow;true;1432;red;true;1952;yellow;true;1152;green;true;1399;red;true;1728;green;true;2000;yellow;true;1536;red;true;1136;green;true;1736;red;true;1536;yellow;true;1560;red;true;1064;black;true;1816;yellow;true;1224;green;true;1288;yellow;true;1752;yellow;true;2104;yellow;true;1464;red;true;2;3;3;3;3;3;3;3;2;3;2;4;5;4;5;5;4;4;5;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;4;4;4;3;4;4;4;3;590235;negative
50;M;9;3;1;4;3;2;2;2;1;4;3;3;4;2;4;1;5;5;1;5;1;25830;b;24702;b;4952;green;true;52573;red;true;6991;green;true;10559;red;true;4378;green;true;6111;yellow;true;13743;red;true;11879;yellow;true;11904;red;true;14535;red;false;8647;red;false;5264;black;true;9191;red;true;9200;yellow;true;10631;green;true;5208;black;true;6631;green;true;20663;yellow;false;6287;black;true;8048;yellow;true;10887;red;true;9991;red;false;6192;yellow;false;6704;black;true;6695;green;true;9888;yellow;false;7631;yellow;true;16383;yellow;false;7975;yellow;false;3784;black;true;5384;green;true;6128;yellow;true;14166;yellow;false;6848;yellow;true;4688;green;true;6095;red;true;8944;green;true;6016;yellow;true;10783;red;true;8183;green;true;8839;yellow;false;8176;yellow;true;7495;yellow;false;7824;black;true;12775;red;false;8745;green;true;5465;yellow;true;5853;red;false;7495;yellow;true;4936;red;true;5688;green;true;5455;yellow;false;5928;green;true;5695;yellow;false;8792;green;true;5744;red;false;15070;yellow;false;6432;yellow;true;5376;yellow;false;5839;black;true;9848;yellow;true;5415;black;true;33126;red;true;5200;yellow;true;4144;green;true;5551;black;true;3096;green;true;7407;yellow;false;7320;black;true;7288;yellow;true;9863;yellow;false;4536;yellow;true;8311;yellow;false;2648;black;true;4832;green;true;6447;yellow;false;7569;yellow;true;6474;yellow;false;6735;yellow;false;3432;black;true;2697;green;true;4583;yellow;true;9071;yellow;false;8879;yellow;true;2936;green;true;7343;red;true;3136;green;true;7752;yellow;true;6575;red;true;3728;green;true;6152;red;true;3615;yellow;true;4137;yellow;false;3063;black;true;5016;yellow;true;3488;green;true;5623;yellow;true;5480;red;false;5042;yellow;true;5597;red;true;3;2;6;6;3;6;3;4;4;4;1;1;2;5;3;5;5;4;5;2;5;5;6;6;1;3;5;6;2;3;4;5;1;3;3;1;4;3;4;3;5;4;5;3;5;3;3;4;6;5;5;3;845099;positive
24;F;0;4;5;1;5;2;5;5;5;1;1;5;1;5;1;5;1;1;5;1;5;40783;a;18119;b;3185;green;true;13967;red;true;6976;red;false;3280;yellow;false;1208;green;true;7111;yellow;true;1280;yellow;false;552;yellow;true;496;yellow;false;464;yellow;false;696;black;false;657;red;false;511;green;false;657;red;false;575;yellow;false;1704;green;false;5400;yellow;false;1016;red;true;504;black;true;1112;green;false;480;yellow;false;400;red;false;872;black;false;4072;green;false;4672;green;true;400;green;false;344;green;false;1672;green;false;6592;yellow;false;3144;black;true;4351;green;true;10552;yellow;true;6096;red;true;6032;red;false;6096;green;true;3728;red;true;2719;green;true;3072;red;false;3560;red;true;7320;red;false;19696;green;false;9623;yellow;true;14000;red;false;4080;black;true;10408;yellow;true;5478;red;false;1823;yellow;true;2593;red;false;1335;yellow;true;9824;red;true;12343;green;true;3688;red;true;4647;green;true;4840;green;false;16055;green;true;3344;red;false;5136;red;true;6919;yellow;true;3288;red;true;2040;red;false;3176;yellow;true;2344;red;false;3224;red;true;3152;yellow;true;4543;green;true;3384;black;true;9375;green;true;9272;yellow;false;1728;black;true;12159;yellow;true;7640;yellow;false;3215;yellow;true;3200;yellow;false;2128;black;true;1816;green;true;8296;red;true;3463;yellow;true;5776;green;false;2960;yellow;false;1888;black;true;6743;green;true;4896;yellow;true;5008;yellow;false;2384;yellow;true;8479;green;true;27815;green;false;2735;green;true;3848;yellow;true;2600;green;false;2696;green;true;3136;green;false;8911;yellow;true;2112;red;true;1728;black;true;6616;yellow;true;14591;green;true;1256;green;false;3384;red;false;1535;yellow;true;4616;yellow;false;1;6;4;2;1;2;4;1;2;1;1;1;6;6;6;1;6;6;6;6;6;3;6;6;6;2;1;6;6;4;6;6;3;6;6;4;3;5;6;4;2;2;6;4;6;5;5;5;6;3;1;4;544720;negative
